question,n_sessions,share_sessions,median_position,position_iqr
i understand do you consider yourself an introvert,1,0.005291005291005291,0.5208333333333334,0.0
hmm downer hmm do fun what are some things you like to do for fun,1,0.005291005291005291,0.94,0.0
ellie dec uh huh ellie dec what are you most proud of in your life,1,0.005291005291005291,0.84,0.0
um um ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.82,0.0
i see what you mean how does it compare to l a,1,0.005291005291005291,0.1044776119402985,0.0
that's good tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.8113207547169812,0.0
yeah is going to a therapist helping you,1,0.005291005291005291,0.7169811320754716,0.0
i see are they triggered by something,1,0.005291005291005291,0.6981132075471698,0.0
okay why don't we talk about that later have you ever served in the military,1,0.005291005291005291,0.49056603773584906,0.0
mhm mhm makes sense that makes sense bf describe how would your best friend describe you,1,0.005291005291005291,0.8392857142857143,0.0
good hear that's so good to hear mad makeyou what are some things that make you really mad,1,0.005291005291005291,0.9107142857142857,0.0
thats good that's good ellie dec tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.9285714285714286,0.0
ellie dec uh huh asked everything okay i think i have asked everything i need to,1,0.005291005291005291,0.9642857142857143,0.0
okay confirm okay thats good that's good how doingv so how are you doing today,1,0.005291005291005291,0.017857142857142856,0.0
okay that's good what are some things you like to do for fun,1,0.005291005291005291,0.2641509433962264,0.0
that's good yeah i understand okay i think i've asked everything i need to thanks for sharing your thoughts with me goodbye,1,0.005291005291005291,1.0,0.0
wow i see what you mean do you consider yourself an introvert,1,0.005291005291005291,0.25,0.0
that's so good to hear what are some things you really like about l a,1,0.005291005291005291,0.2127659574468085,0.0
i'm ellie,1,0.005291005291005291,0.9850746268656716,0.0
cool cool ideal weekendc tell me how you spend your ideal weekend,1,0.005291005291005291,0.72,0.0
yes yes thank you thank you,1,0.005291005291005291,0.8571428571428571,0.0
mhm thanks for sharing your thoughts with me,1,0.005291005291005291,0.9701492537313433,0.0
mhm okay when was the last time you felt really happy,1,0.005291005291005291,0.9104477611940298,0.0
aw what are some things you like to do for fun,1,0.005291005291005291,0.8507462686567164,0.0
mhm i'd love to hear about one of your trips,1,0.005291005291005291,0.5223880597014925,0.0
wow that's great how close are you to your family,1,0.005291005291005291,0.4626865671641791,0.0
that's good what's the best thing about being a parent,1,0.005291005291005291,0.29850746268656714,0.0
uh huh that sounds really hard,1,0.005291005291005291,0.2835820895522388,0.0
yeah what's the hardest thing about being a parent,1,0.005291005291005291,0.26865671641791045,0.0
ellie dec uh huh tell about that can you tell me about that,1,0.005291005291005291,0.8714285714285714,0.0
mhm that sounds interesting,1,0.005291005291005291,0.19402985074626866,0.0
yes what are some things you really like about l a,1,0.005291005291005291,0.11940298507462686,0.0
thats good that's good family roleb how close are you to your family,1,0.005291005291005291,0.26,0.0
uh huh what'd you study at school,1,0.005291005291005291,0.19298245614035087,0.0
cool do you travel a lot,1,0.005291005291005291,0.3333333333333333,0.0
awesome what do you enjoy about traveling,1,0.005291005291005291,0.3508771929824561,0.0
really why'd you decide to enlist in the military,1,0.005291005291005291,0.639344262295082,0.0
oh no i'm sorry are they triggered by something,1,0.005291005291005291,0.5384615384615384,0.0
mm mm parent best what's the best thing about being a parent,1,0.005291005291005291,0.34782608695652173,0.0
okay confirm okay parent hardest what's the hardest thing about being a parent,1,0.005291005291005291,0.391304347826087,0.0
okay how would you best friend describe you,1,0.005291005291005291,0.875,0.0
hm okay have you ever served in the military,1,0.005291005291005291,0.8392857142857143,0.0
right right makes sense that makes sense,1,0.005291005291005291,0.6376811594202898,0.0
yeah downer yeah im sorry i'm sorry easy sleep how easy is it for you to get a good night's sleep,1,0.005291005291005291,0.6666666666666666,0.0
hmm downer hmm trigger are they triggered by something,1,0.005291005291005291,0.6811594202898551,0.0
aw that sounds like a great situation,1,0.005291005291005291,0.41025641025641024,0.0
understand i understand suspect problem did you think you had a problem before you found out,1,0.005291005291005291,0.7391304347826086,0.0
right what are you like when you don't sleep well,1,0.005291005291005291,0.8035714285714286,0.0
aww okay i think i've asked everything i need to thanks for sharing your thoughts with me,1,0.005291005291005291,0.9841269841269841,0.0
thats good that's good right right,1,0.005291005291005291,0.8260869565217391,0.0
wow tell me more about that,1,0.005291005291005291,0.9682539682539683,0.0
awesome awesome bouts symptoms when was the last time that happened,1,0.005291005291005291,0.9130434782608695,0.0
wow wow why la why did you move to l a,1,0.005291005291005291,0.1111111111111111,0.0
uh huh uh huh like about la what are some things you really like about l a,1,0.005291005291005291,0.2222222222222222,0.0
yeah yeah that sucks that sucks study what did you study at school,1,0.005291005291005291,0.26666666666666666,0.0
i'm sorry i see what you mean how easy is it for you to get a good night's sleep,1,0.005291005291005291,0.7678571428571429,0.0
good hear that's so good to hear shyoutgoing do you consider yourself more shy or outgoing,1,0.005291005291005291,0.4222222222222222,0.0
yeah there are always tradeoffs in life aren't there,1,0.005291005291005291,0.6071428571428571,0.0
right yeah could you have done anything to avoid it,1,0.005291005291005291,0.5892857142857143,0.0
uh huh uh huh symptoms cope how do you cope with them,1,0.005291005291005291,0.6888888888888889,0.0
yeah yeah depression diagnosed have you been diagnosed with depression,1,0.005291005291005291,0.7111111111111111,0.0
mhm mhm when diagnosed how long ago were you diagnosed,1,0.005291005291005291,0.7333333333333333,0.0
i understand how have you been feeling lately,1,0.005291005291005291,0.6825396825396826,0.0
right right ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.8666666666666667,0.0
yeah i see what you mean what's one of your most memorable experiences,1,0.005291005291005291,0.4642857142857143,0.0
wow awesome,1,0.005291005291005291,0.4107142857142857,0.0
nice nice tell me about tell me about that,1,0.005291005291005291,0.2318840579710145,0.0
i see have you been diagnosed with depression,1,0.005291005291005291,0.5512820512820513,0.0
really how often do you go back to your home town,1,0.005291005291005291,0.07462686567164178,0.0
that's so good to hear how close are you to your family,1,0.005291005291005291,0.17567567567567569,0.0
mm mm makes sense that makes sense feelbadly tell me about a time when someone made you feel really badly about yourself,1,0.005291005291005291,0.7142857142857143,0.0
hm,1,0.005291005291005291,0.527027027027027,0.0
yeah downer yeah memorableb what's one of your most memorable experiences,1,0.005291005291005291,0.7714285714285715,0.0
nice nice happy lasttime tell me about the last time you felt really happy,1,0.005291005291005291,0.8,0.0
hm okay tell me more about that,1,0.005291005291005291,0.5135135135135135,0.0
aw that's great have you ever served in the military,1,0.005291005291005291,0.5652173913043478,0.0
wild laughter laughter travel changed what do you enjoy about traveling,1,0.005291005291005291,0.12903225806451613,0.0
okay how do you know them,1,0.005291005291005291,0.4927536231884058,0.0
mm i'm sorry to hear that,1,0.005291005291005291,0.28378378378378377,0.0
oh what's it like for you living with them,1,0.005291005291005291,0.24324324324324326,0.0
mhm mhm describe felt how did you feel in that moment,1,0.005291005291005291,0.3064516129032258,0.0
mhm how do you like your living situation,1,0.005291005291005291,0.1891891891891892,0.0
mm do you feel that way often,1,0.005291005291005291,0.43478260869565216,0.0
aww how close are you to them,1,0.005291005291005291,0.16216216216216217,0.0
how close how close are you to them,1,0.005291005291005291,0.967741935483871,0.0
wow that's a long time,1,0.005291005291005291,0.15942028985507245,0.0
uh huh okay what are some things you really like about l a,1,0.005291005291005291,0.08695652173913043,0.0
im sorry i'm sorry depression diagnosed have you been diagnosed with depression,1,0.005291005291005291,0.5483870967741935,0.0
nice are you still doing that,1,0.005291005291005291,0.05405405405405406,0.0
that makes sense what are you that makes sense what are you most proud of in your life,1,0.005291005291005291,0.9487179487179487,0.0
hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment think of me as a friend i don't judge i can't i'm a computer i''m here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential how are you doing today,1,0.005291005291005291,0.0,0.0
thats good that's good ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.6612903225806451,0.0
downer okay bf describe how would your best friend describe you,1,0.005291005291005291,0.7741935483870968,0.0
aw yeah that's so good to hear,1,0.005291005291005291,0.9642857142857143,0.0
mm mm ellie dec what are some things that usually put you in a good mood,1,0.005291005291005291,0.8709677419354839,0.0
okay confirm okay do fun what are some things you like to do for fun,1,0.005291005291005291,0.9032258064516129,0.0
that makes sense that makes sense that makes sense,1,0.005291005291005291,0.9358974358974359,0.0
right that's great,1,0.005291005291005291,0.9107142857142857,0.0
mhm tell me about your kids,1,0.005291005291005291,0.375,0.0
awesome have you ever been diagnosed with p t s d,1,0.005291005291005291,0.6031746031746031,0.0
wow are you happy you did that,1,0.005291005291005291,0.38596491228070173,0.0
thats great that's great still doing x are you still doing that,1,0.005291005291005291,0.24,0.0
adapted la how easy was it for you to get used to living in l a adapted la how easy was it for you to get used to living in l a,1,0.005291005291005291,0.16666666666666666,0.0
